feedback_id,customer_name,feedback,date,product,clean_feedback
399,Karthik,Poor quality and waste of money,2025-01-25,E-commerce,poor quality waste money
400,Karthik,Nothing special,2025-02-06,Smart Watch,nothing special
401,Pooja,Great service and fast delivery,2025-12-12,Laptop,great service fast delivery
402,Pooja,"Amazing experience, highly recommend",2025-03-03,Headphones,amazing experience highly recommend
403,Rahul,Okay for the price,2025-08-04,Headphones,okay price
404,Divya,"Amazing experience, highly recommend",2025-08-12,Laptop,amazing experience highly recommend
405,Arun,Acceptable performance,2025-11-10,Headphones,acceptable performance
406,Anitha,Okay for the price,2025-10-13,Laptop,okay price
407,Manoj,Very happy with the product,2025-06-14,Mobile App,very happy product
408,Suresh,Delivery was too late,2025-06-13,E-commerce,delivery too late
409,Divya,Okay for the price,2025-06-16,Laptop,okay price
410,Divya,Acceptable performance,2025-04-23,E-commerce,acceptable performance
411,Karthik,Customer support did not respond,2025-07-30,Mobile,customer support did not respond
412,Suresh,Very bad experience and disappointed,2025-05-21,Laptop,very bad experience disappointed
413,Divya,Customer support did not respond,2025-09-12,Mobile,customer support did not respond
414,Arun,Acceptable performance,2025-05-02,E-commerce,acceptable performance
415,Pooja,Decent product,2025-09-26,Banking App,decent product
416,Karthik,Great service and fast delivery,2025-06-09,Banking App,great service fast delivery
417,Rahul,Customer support did not respond,2025-03-09,Mobile App,customer support did not respond
418,Rahul,Okay for the price,2025-05-28,E-commerce,okay price
419,Arun,Customer support did not respond,2025-10-02,Mobile App,customer support did not respond
420,Rahul,Nothing special,2025-03-27,Mobile,nothing special
421,Divya,Very bad experience and disappointed,2025-10-21,E-commerce,very bad experience disappointed
422,Suresh,Average experience,2025-04-17,Mobile,average experience
423,Priya,Worst product ever,2025-09-26,Laptop,worst product ever
424,Priya,Very happy with the product,2025-07-23,E-commerce,very happy product
425,Sneha,Support team was very helpful,2025-11-22,Internet Service,support team very helpful
426,Suresh,Excellent quality and very satisfied,2025-06-07,Smart Watch,excellent quality very satisfied
427,Karthik,Poor quality and waste of money,2025-02-11,Mobile,poor quality waste money
428,Manoj,Decent product,2025-02-12,Laptop,decent product
429,Arun,Excellent quality and very satisfied,2025-02-07,Headphones,excellent quality very satisfied
430,Anitha,Decent product,2025-02-24,Headphones,decent product
431,Sneha,Okay for the price,2025-06-30,E-commerce,okay price
432,Manoj,Acceptable performance,2025-07-15,Smart Watch,acceptable performance
433,Anitha,"Amazing experience, highly recommend",2025-04-10,Laptop,amazing experience highly recommend
434,Sneha,Poor quality and waste of money,2025-12-08,Smart Watch,poor quality waste money
435,Sneha,Excellent quality and very satisfied,2025-01-19,Headphones,excellent quality very satisfied
436,Rahul,Nothing special,2025-09-09,Internet Service,nothing special
437,Pooja,Support team was very helpful,2025-12-15,Mobile,support team very helpful
438,Divya,Poor quality and waste of money,2025-11-23,E-commerce,poor quality waste money
439,Divya,Great service and fast delivery,2025-09-07,Laptop,great service fast delivery
440,Priya,Delivery was too late,2025-06-14,Laptop,delivery too late
441,Suresh,Decent product,2025-10-03,Laptop,decent product
442,Anitha,Worst product ever,2025-06-16,Banking App,worst product ever
443,Karthik,Okay for the price,2025-08-27,Laptop,okay price
444,Rahul,Great service and fast delivery,2025-02-16,Smart Watch,great service fast delivery
445,Suresh,Nothing special,2025-12-06,Internet Service,nothing special
446,Sneha,Average experience,2025-03-04,E-commerce,average experience
447,Divya,Great service and fast delivery,2025-04-22,Banking App,great service fast delivery
448,Manoj,Nothing special,2025-07-11,Banking App,nothing special
449,Pooja,Decent product,2025-07-25,Mobile,decent product
450,Anitha,"Amazing experience, highly recommend",2025-10-05,Mobile App,amazing experience highly recommend
451,Arun,Average experience,2025-09-09,Mobile,average experience
452,Manoj,Support team was very helpful,2025-08-22,Headphones,support team very helpful
453,Sneha,Excellent quality and very satisfied,2025-03-09,Smart Watch,excellent quality very satisfied
454,Priya,Customer support did not respond,2025-07-06,Banking App,customer support did not respond
455,Arun,Acceptable performance,2025-07-19,Banking App,acceptable performance
456,Divya,Very happy with the product,2025-09-10,Laptop,very happy product
457,Anitha,Worst product ever,2025-07-06,Mobile,worst product ever
458,Suresh,"Amazing experience, highly recommend",2025-09-01,Banking App,amazing experience highly recommend
459,Sneha,Acceptable performance,2025-05-14,Mobile,acceptable performance
460,Rahul,Okay for the price,2025-10-01,Smart Watch,okay price
461,Rahul,Average experience,2025-08-17,Smart Watch,average experience
462,Divya,Worst product ever,2025-05-15,Mobile App,worst product ever
463,Arun,Nothing special,2025-02-14,Internet Service,nothing special
464,Karthik,Support team was very helpful,2025-03-12,Headphones,support team very helpful
465,Karthik,Worst product ever,2025-05-10,Laptop,worst product ever
466,Karthik,Worst product ever,2025-07-29,Banking App,worst product ever
467,Arun,Average experience,2025-01-23,Smart Watch,average experience
468,Pooja,Average experience,2025-10-20,Internet Service,average experience
469,Divya,Very bad experience and disappointed,2025-05-14,Mobile,very bad experience disappointed
470,Divya,Customer support did not respond,2025-05-20,E-commerce,customer support did not respond
471,Priya,Decent product,2025-02-07,Internet Service,decent product
472,Arun,"Amazing experience, highly recommend",2025-08-31,Headphones,amazing experience highly recommend
473,Sneha,Great service and fast delivery,2025-12-11,Mobile App,great service fast delivery
474,Suresh,Acceptable performance,2026-01-01,Laptop,acceptable performance
475,Priya,Great service and fast delivery,2025-12-18,Smart Watch,great service fast delivery
476,Arun,Customer support did not respond,2025-11-30,Internet Service,customer support did not respond
477,Suresh,Very happy with the product,2025-01-18,Laptop,very happy product
478,Manoj,Decent product,2025-04-05,Mobile,decent product
479,Rahul,Customer support did not respond,2025-03-26,Mobile,customer support did not respond
480,Divya,Average experience,2025-03-13,Internet Service,average experience
481,Rahul,Poor quality and waste of money,2025-08-31,Banking App,poor quality waste money
482,Priya,Acceptable performance,2025-06-19,Headphones,acceptable performance
483,Divya,Very bad experience and disappointed,2025-02-14,Laptop,very bad experience disappointed
484,Karthik,Very happy with the product,2025-11-05,Internet Service,very happy product
485,Sneha,Average experience,2025-08-21,E-commerce,average experience
486,Priya,Acceptable performance,2025-05-11,Laptop,acceptable performance
487,Karthik,Acceptable performance,2025-04-17,E-commerce,acceptable performance
488,Suresh,Nothing special,2025-03-19,Mobile,nothing special
489,Priya,Average experience,2025-05-09,Mobile App,average experience
490,Sneha,Customer support did not respond,2025-04-27,Laptop,customer support did not respond
491,Rahul,Very happy with the product,2025-06-04,Mobile,very happy product
492,Suresh,Nothing special,2025-02-16,Smart Watch,nothing special
493,Sneha,Nothing special,2025-02-09,Laptop,nothing special
494,Anitha,Support team was very helpful,2025-02-15,Internet Service,support team very helpful
495,Sneha,Very happy with the product,2025-03-27,E-commerce,very happy product
496,Anitha,Nothing special,2025-02-13,Laptop,nothing special
497,Manoj,Very bad experience and disappointed,2025-09-10,Laptop,very bad experience disappointed
498,Sneha,Worst product ever,2025-10-06,Mobile App,worst product ever
499,Manoj,Okay for the price,2025-01-11,Laptop,okay price
500,Pooja,Very happy with the product,2025-07-31,Smart Watch,very happy product
501,Priya,Worst product ever,2025-04-24,Internet Service,worst product ever
502,Rahul,Customer support did not respond,2025-06-18,Banking App,customer support did not respond
503,Arun,Excellent quality and very satisfied,2025-11-23,Mobile,excellent quality very satisfied
504,Rahul,Customer support did not respond,2025-04-24,Smart Watch,customer support did not respond
505,Rahul,Delivery was too late,2025-09-17,Internet Service,delivery too late
506,Suresh,Great service and fast delivery,2025-05-17,Smart Watch,great service fast delivery
507,Karthik,Worst product ever,2025-12-06,Mobile App,worst product ever
508,Manoj,Nothing special,2025-10-03,Mobile,nothing special
509,Arun,Nothing special,2025-05-19,Internet Service,nothing special
510,Divya,Okay for the price,2025-11-22,E-commerce,okay price
511,Manoj,Average experience,2025-06-15,Banking App,average experience
512,Anitha,"Amazing experience, highly recommend",2025-10-04,Smart Watch,amazing experience highly recommend
513,Anitha,Worst product ever,2025-11-05,Headphones,worst product ever
514,Karthik,Acceptable performance,2025-02-23,Mobile App,acceptable performance
515,Arun,Acceptable performance,2025-07-05,Internet Service,acceptable performance
516,Rahul,Very bad experience and disappointed,2025-06-30,Smart Watch,very bad experience disappointed
517,Suresh,Excellent quality and very satisfied,2025-01-15,Mobile App,excellent quality very satisfied
518,Priya,Great service and fast delivery,2025-01-15,Smart Watch,great service fast delivery
519,Sneha,Customer support did not respond,2025-09-03,Headphones,customer support did not respond
520,Pooja,Delivery was too late,2025-09-14,Mobile App,delivery too late
521,Priya,Very bad experience and disappointed,2025-06-03,Mobile App,very bad experience disappointed
522,Suresh,Customer support did not respond,2025-10-05,E-commerce,customer support did not respond
523,Divya,Great service and fast delivery,2025-02-27,Headphones,great service fast delivery
524,Karthik,"Amazing experience, highly recommend",2025-11-19,E-commerce,amazing experience highly recommend
525,Suresh,Worst product ever,2025-12-13,Headphones,worst product ever
526,Sneha,Support team was very helpful,2025-05-13,Banking App,support team very helpful
527,Anitha,Delivery was too late,2025-04-04,Smart Watch,delivery too late
528,Karthik,Worst product ever,2025-04-13,Headphones,worst product ever
529,Priya,Support team was very helpful,2025-02-06,Banking App,support team very helpful
530,Anitha,Delivery was too late,2025-10-19,Smart Watch,delivery too late
531,Suresh,Great service and fast delivery,2025-08-01,Internet Service,great service fast delivery
532,Arun,Poor quality and waste of money,2025-11-23,Mobile App,poor quality waste money
533,Karthik,Very happy with the product,2025-09-13,E-commerce,very happy product
534,Pooja,Worst product ever,2025-08-02,Smart Watch,worst product ever
535,Rahul,Excellent quality and very satisfied,2025-05-24,Mobile,excellent quality very satisfied
536,Priya,Nothing special,2025-06-19,E-commerce,nothing special
537,Arun,Support team was very helpful,2025-10-13,Banking App,support team very helpful
538,Arun,Customer support did not respond,2025-05-20,E-commerce,customer support did not respond
539,Suresh,Excellent quality and very satisfied,2025-04-07,Internet Service,excellent quality very satisfied
540,Suresh,Average experience,2025-11-10,Laptop,average experience
541,Suresh,Excellent quality and very satisfied,2025-01-21,Smart Watch,excellent quality very satisfied
542,Sneha,Worst product ever,2025-09-19,Headphones,worst product ever
